name,image_filepath,original_image_url,party,state,chamber,district
Christina Riley,/Users/patrick/nra_score_map/img/me/26c5b47a-c62a-40c1-a3e5-13aedee7dd8a_rilec_[1].jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/26c5b47a-c62a-40c1-a3e5-13aedee7dd8a_rilec_[1].jpg,Democratic,me,House,74
Sheldon Mark Hanington,/Users/patrick/nra_score_map/img/me/2224a304-a6d0-46d9-971f-3f9e24b33ea8_hanism.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/2224a304-a6d0-46d9-971f-3f9e24b33ea8_hanism.jpg,Republican,me,House,142
Mark E. Bryant,/Users/patrick/nra_score_map/img/me/b527b76d-c962-4f37-956b-73a2af14d175_bryame.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/b527b76d-c962-4f37-956b-73a2af14d175_bryame.jpg,Democratic,me,House,24
Scott W. Cyrway,/Users/patrick/nra_score_map/img/me/cyrway-headshot.jpg,https://legislature.maine.gov/uploads/visual_edit/cyrway-headshot.jpg,Republican,me,Senate,16
David Harold McCrea,/Users/patrick/nra_score_map/img/me/9c59c7e1-e898-4ad1-aff0-896c52c79263_mccrdh.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/9c59c7e1-e898-4ad1-aff0-896c52c79263_mccrdh.jpg,Democratic,me,House,148
Benjamin T. Collings,/Users/patrick/nra_score_map/img/me/5e0c1cb6-a219-4393-b1d6-87df7d60f1dd_collbt.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/5e0c1cb6-a219-4393-b1d6-87df7d60f1dd_collbt.jpg,Democratic,me,House,42
Peter A. Lyford,/Users/patrick/nra_score_map/img/me/80ff3101-05cd-4229-ab28-744ed3ac32ca_lyfopa.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/80ff3101-05cd-4229-ab28-744ed3ac32ca_lyfopa.jpg,Republican,me,House,129
Richard G. Mason,/Users/patrick/nra_score_map/img/me/d0c5f1be-372f-4017-a28e-1a0240b6955d_masorg[1].jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/d0c5f1be-372f-4017-a28e-1a0240b6955d_masorg[1].jpg,Republican,me,House,56
Kent Ackley,/Users/patrick/nra_score_map/img/me/9bd5a6af-70b3-410e-8974-84278b36ba4e_acklkf.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/9bd5a6af-70b3-410e-8974-84278b36ba4e_acklkf.jpg,Independent,me,House,82
Chad Wayne Grignon,/Users/patrick/nra_score_map/img/me/d3682755-f111-4476-9c03-ec17c21612a7_grigcw.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/d3682755-f111-4476-9c03-ec17c21612a7_grigcw.jpg,Republican,me,House,118
Heidi H. Sampson,/Users/patrick/nra_score_map/img/me/f1758d00-0a1b-4cb2-92ba-41a0958293ab_samphh[1].jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/f1758d00-0a1b-4cb2-92ba-41a0958293ab_samphh[1].jpg,Republican,me,House,21
Lois Galgay Reckitt,/Users/patrick/nra_score_map/img/me/5b8dacba-fb58-4835-bfcc-6d47d79c8cec_recklg[1].jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/5b8dacba-fb58-4835-bfcc-6d47d79c8cec_recklg[1].jpg,Democratic,me,House,31
Richard T. Bradstreet,/Users/patrick/nra_score_map/img/me/25f23c49-eaab-420a-8fdd-b4d2afb931bc_bradrt.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/25f23c49-eaab-420a-8fdd-b4d2afb931bc_bradrt.jpg,Republican,me,House,80
Norman E. Higgins,/Users/patrick/nra_score_map/img/me/dce843d7-f2b3-4c41-86cf-2dec7d5d0901_higgne.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/dce843d7-f2b3-4c41-86cf-2dec7d5d0901_higgne.jpg,Independent,me,House,120
MaryAnne Kinney,/Users/patrick/nra_score_map/img/me/02e3fdef-5911-42bc-8859-f1506c108feb_kinnm_.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/02e3fdef-5911-42bc-8859-f1506c108feb_kinnm_.jpg,Republican,me,House,99
Timothy S. Theriault,/Users/patrick/nra_score_map/img/me/3c9a7510-a710-4755-833e-0e78028b1e86_therts[1].jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/3c9a7510-a710-4755-833e-0e78028b1e86_therts[1].jpg,Republican,me,House,79
Dale J. Denno,/Users/patrick/nra_score_map/img/me/4256e1c1-ec0b-4059-9cb4-76a7244e146b_denndj.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/4256e1c1-ec0b-4059-9cb4-76a7244e146b_denndj.jpg,Democratic,me,House,45
Christopher W. Babbidge,/Users/patrick/nra_score_map/img/me/836c0972-cc4c-45e1-bd87-28226f3cedf2_babbidge.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/836c0972-cc4c-45e1-bd87-28226f3cedf2_babbidge.jpg,Democratic,me,House,8
Donald G. Marean,/Users/patrick/nra_score_map/img/me/0ce5fd79-81b6-41af-8c6a-68a91937320a_maredg.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/0ce5fd79-81b6-41af-8c6a-68a91937320a_maredg.jpg,Independent,me,House,16
Ned Claxton,/Users/patrick/nra_score_map/img/me/claxton-2.jpg,https://legislature.maine.gov/uploads/visual_edit/claxton-2.jpg,Democratic,me,Senate,20
Chloe S. Maxmin,/Users/patrick/nra_score_map/img/me/7309df04-f8c0-4e3b-abf5-460587815e18_maxmin.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/7309df04-f8c0-4e3b-abf5-460587815e18_maxmin.jpg,Democratic,me,House,88
Linda Sanborn,/Users/patrick/nra_score_map/img/me/linda-sanborn-0098.jpg,https://legislature.maine.gov/uploads/visual_edit/linda-sanborn-0098.jpg,Democratic,me,Senate,30
Diane M. Denk,/Users/patrick/nra_score_map/img/me/f1f1482f-5b67-418e-8116-46eaa48ee179_denk.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/f1f1482f-5b67-418e-8116-46eaa48ee179_denk.jpg,Democratic,me,House,9
Bruce A. White,"/Users/patrick/nra_score_map/img/me/5f755f23-e7c3-4b2b-94f5-8d14a8720df5_white,b.jpg","https://legislature.maine.gov/house/house/Repository/MemberProfiles/5f755f23-e7c3-4b2b-94f5-8d14a8720df5_white,b.jpg",Democratic,me,House,109
Robert Foley,/Users/patrick/nra_score_map/img/me/folera.jpg,https://legislature.maine.gov/uploads/visual_edit/folera.jpg,Republican,me,Senate,34
Theodore Joseph Kryzak Jr.,/Users/patrick/nra_score_map/img/me/a3e36859-60c6-4bde-810a-9df84dcdb721_kryzak.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/a3e36859-60c6-4bde-810a-9df84dcdb721_kryzak.jpg,Republican,me,House,20
Russell J. Black,/Users/patrick/nra_score_map/img/me/black.jpg,https://legislature.maine.gov/uploads/visual_edit/black.jpg,Republican,me,Senate,17
Ann Higgins Matlack,/Users/patrick/nra_score_map/img/me/9cc78df8-d2c3-45f3-9e8e-953ee6292548_matlack.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/9cc78df8-d2c3-45f3-9e8e-953ee6292548_matlack.jpg,Democratic,me,House,92
Michael F. Brennan,/Users/patrick/nra_score_map/img/me/3626b818-d26c-4777-99c6-0a04ef459fc3_brennan.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/3626b818-d26c-4777-99c6-0a04ef459fc3_brennan.jpg,Democratic,me,House,36
Victoria W. Doudera,/Users/patrick/nra_score_map/img/me/2b4590b4-517e-427f-aac7-b7c83dc7a89a_doudera.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/2b4590b4-517e-427f-aac7-b7c83dc7a89a_doudera.jpg,Democratic,me,House,94
Janice S. Dodge,/Users/patrick/nra_score_map/img/me/6a7a8be2-b8fe-4ac9-9935-6da66f9899b4_dodge.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/6a7a8be2-b8fe-4ac9-9935-6da66f9899b4_dodge.jpg,Democratic,me,House,97
