name,image_filepath,original_image_url,party,state,chamber,district
Ryan Hatfield,/Users/patrick/nra_score_map/img/in/legislator_ryan_hatfield_1,http://iga.in.gov/legislative/2020/portraits/legislator_ryan_hatfield_1,Democratic,in,House,77
Timothy Wesco,/Users/patrick/nra_score_map/img/in/legislator_timothy_wesco_1025,http://iga.in.gov/legislative/2020/portraits/legislator_timothy_wesco_1025,Republican,in,House,21
Dennis Zent,/Users/patrick/nra_score_map/img/in/legislator_dennis_zent_1117,http://iga.in.gov/legislative/2020/portraits/legislator_dennis_zent_1117,Republican,in,House,51
Chris Judy,/Users/patrick/nra_score_map/img/in/legislator_christopher_judy_1,http://iga.in.gov/legislative/2020/portraits/legislator_christopher_judy_1,Republican,in,House,83
Jerry Torr,/Users/patrick/nra_score_map/img/in/legislator_jerry_torr_117,http://iga.in.gov/legislative/2020/portraits/legislator_jerry_torr_117,Republican,in,House,39
Woody Burton,/Users/patrick/nra_score_map/img/in/legislator_woody_burton_235,http://iga.in.gov/legislative/2020/portraits/legislator_woody_burton_235,Republican,in,House,58
Mike Speedy,/Users/patrick/nra_score_map/img/in/legislator_michael_speedy_1038,http://iga.in.gov/legislative/2020/portraits/legislator_michael_speedy_1038,Republican,in,House,90
Jack Sandlin,/Users/patrick/nra_score_map/img/in/legislator_jack_sandlin_1,http://iga.in.gov/legislative/2020/portraits/legislator_jack_sandlin_1,Republican,in,Senate,36
Matt Hostettler,/Users/patrick/nra_score_map/img/in/legislator_matthew_hostettler_1,http://iga.in.gov/legislative/2020/portraits/legislator_matthew_hostettler_1,Republican,in,House,64
Beau Baird,/Users/patrick/nra_score_map/img/in/legislator_beau_baird_1,http://iga.in.gov/legislative/2020/portraits/legislator_beau_baird_1,Republican,in,House,44
Chuck Goodrich,/Users/patrick/nra_score_map/img/in/legislator_chuck_goodrich_1,http://iga.in.gov/legislative/2020/portraits/legislator_chuck_goodrich_1,Republican,in,House,29
Justin Busch,/Users/patrick/nra_score_map/img/in/legislator_justin_busch_1,http://iga.in.gov/legislative/2020/portraits/legislator_justin_busch_1,Republican,in,Senate,16
Ethan Manning,/Users/patrick/nra_score_map/img/in/legislator_ethan_manning_1,http://iga.in.gov/legislative/2020/portraits/legislator_ethan_manning_1,Republican,in,House,23
Chris Chyung,/Users/patrick/nra_score_map/img/in/legislator_christopher_chyung_1,http://iga.in.gov/legislative/2020/portraits/legislator_christopher_chyung_1,Democratic,in,House,15
Brad Barrett,/Users/patrick/nra_score_map/img/in/legislator_bradford_barrett_1,http://iga.in.gov/legislative/2020/portraits/legislator_bradford_barrett_1,Republican,in,House,56
J.D. Prescott,/Users/patrick/nra_score_map/img/in/legislator_john_prescott_1,http://iga.in.gov/legislative/2020/portraits/legislator_john_prescott_1,Republican,in,House,33
Mike Gaskill,/Users/patrick/nra_score_map/img/in/legislator_mike_gaskill_1,http://iga.in.gov/legislative/2020/portraits/legislator_mike_gaskill_1,Republican,in,Senate,26
Carolyn Jackson,/Users/patrick/nra_score_map/img/in/legislator_carolyn_jackson_1,http://iga.in.gov/legislative/2020/portraits/legislator_carolyn_jackson_1,Democratic,in,House,1
Linda Rogers,/Users/patrick/nra_score_map/img/in/legislator_linda_rogers_1,http://iga.in.gov/legislative/2020/portraits/legislator_linda_rogers_1,Republican,in,Senate,11
Pat Boy,/Users/patrick/nra_score_map/img/in/legislator_patricia_boy_1,http://iga.in.gov/legislative/2020/portraits/legislator_patricia_boy_1,Democratic,in,House,9
J.D. Ford,/Users/patrick/nra_score_map/img/in/legislator_jd_ford_1,http://iga.in.gov/legislative/2020/portraits/legislator_jd_ford_1,Democratic,in,Senate,29
Lisa Beck,/Users/patrick/nra_score_map/img/in/legislator_lisa_beck_1,http://iga.in.gov/legislative/2020/portraits/legislator_lisa_beck_1,Democratic,in,House,19
Ragen Hatcher,/Users/patrick/nra_score_map/img/in/legislator_ragen_hatcher_1,http://iga.in.gov/legislative/2020/portraits/legislator_ragen_hatcher_1,Democratic,in,House,3
Chris Campbell,/Users/patrick/nra_score_map/img/in/legislator_christine_campbell_1,http://iga.in.gov/legislative/2020/portraits/legislator_christine_campbell_1,Democratic,in,House,26
Chris Garten,/Users/patrick/nra_score_map/img/in/legislator_chris_garten_1,http://iga.in.gov/legislative/2020/portraits/legislator_chris_garten_1,Republican,in,Senate,45
Christy Stutzman,/Users/patrick/nra_score_map/img/in/legislator_christy_stutzman_1,http://iga.in.gov/legislative/2020/portraits/legislator_christy_stutzman_1,Republican,in,House,49
Tonya Pfaff,/Users/patrick/nra_score_map/img/in/legislator_tonya_pfaff_1,http://iga.in.gov/legislative/2020/portraits/legislator_tonya_pfaff_1,Democratic,in,House,43
Ryan Lauer,/Users/patrick/nra_score_map/img/in/legislator_ryan_lauer_1,http://iga.in.gov/legislative/2020/portraits/legislator_ryan_lauer_1,Republican,in,House,59
Rita Fleming,/Users/patrick/nra_score_map/img/in/legislator_rita_fleming_1,http://iga.in.gov/legislative/2020/portraits/legislator_rita_fleming_1,Democratic,in,House,71
Ross Deal,/Users/patrick/nra_score_map/img/in/legislator_ross_deal_1,http://iga.in.gov/legislative/2020/portraits/legislator_ross_deal_1,Democratic,in,House,7
Ann Vermilion,/Users/patrick/nra_score_map/img/in/legislator_ann_vermilion_1,http://iga.in.gov/legislative/2020/portraits/legislator_ann_vermilion_1,Republican,in,House,31
Stacey Donato,/Users/patrick/nra_score_map/img/in/legislator_stacey_donato_1,http://iga.in.gov/legislative/2020/portraits/legislator_stacey_donato_1,Republican,in,Senate,18
Dollyne Sherman,/Users/patrick/nra_score_map/img/in/legislator_dollyne_sherman_1,http://iga.in.gov/legislative/2020/portraits/legislator_dollyne_sherman_1,Republican,in,House,93
Mara Candelaria Reardon,/Users/patrick/nra_score_map/img/in/legislator_mara_candelaria_reardon_870,http://iga.in.gov/legislative/2020/portraits/legislator_mara_candelaria_reardon_870,Democratic,in,House,12
Michael Young,/Users/patrick/nra_score_map/img/in/legislator_r_michael_young_645,http://iga.in.gov/legislative/2020/portraits/legislator_r_michael_young_645,Republican,in,Senate,35
David Niezgodski,/Users/patrick/nra_score_map/img/in/legislator_david_niezgodski_1,http://iga.in.gov/legislative/2020/portraits/legislator_david_niezgodski_1,Democratic,in,Senate,10
