name,image_filepath,original_image_url,party,state,chamber,district
Angelo Santabarbara,/Users/patrick/nra_score_map/img/ny/111.jpg,http://assembly.state.ny.us/mem/pic/111.jpg,Democratic,ny,Assembly,111
Gustavo Rivera,/Users/patrick/nra_score_map/img/ny/%2801-29-14%29%20Rivera-HS-%20009.jpg?itok=Ny0U7p_x,https://www.nysenate.gov/sites/default/files/styles/160x160/public/%2801-29-14%29%20Rivera-HS-%20009.jpg?itok=Ny0U7p_x,Democratic,ny,Senate,33
Catherine Nolan,/Users/patrick/nra_score_map/img/ny/037.jpg,http://assembly.state.ny.us/mem/pic/037.jpg,Democratic,ny,Assembly,37
Steve Englebright,/Users/patrick/nra_score_map/img/ny/004.jpg,http://assembly.state.ny.us/mem/pic/004.jpg,Democratic,ny,Assembly,4
William Barclay,/Users/patrick/nra_score_map/img/ny/120.jpg,http://assembly.state.ny.us/mem/pic/120.jpg,Republican,ny,Assembly,120
José M. Serrano,/Users/patrick/nra_score_map/img/ny/%2802-11-13%29%20Serrano-HS-028RET.jpg?itok=U6wrLa0A,https://www.nysenate.gov/sites/default/files/styles/160x160/public/%2802-11-13%29%20Serrano-HS-028RET.jpg?itok=U6wrLa0A,Democratic,ny,Senate,29
Chris Tague,/Users/patrick/nra_score_map/img/ny/102.jpg,http://assembly.state.ny.us/mem/pic/102.jpg,Republican,ny,Assembly,102
Joseph Giglio,/Users/patrick/nra_score_map/img/ny/148.jpg,http://assembly.state.ny.us/mem/pic/148.jpg,Republican,ny,Assembly,148
Charles Barron,/Users/patrick/nra_score_map/img/ny/060.jpg,http://assembly.state.ny.us/mem/pic/060.jpg,Democratic,ny,Assembly,60
Richard Gottfried,/Users/patrick/nra_score_map/img/ny/075.jpg,http://assembly.state.ny.us/mem/pic/075.jpg,Democratic,ny,Assembly,75
Andrea Stewart-Cousins,/Users/patrick/nra_score_map/img/ny/asc_headshot.jpg?itok=RHphZkr2,https://www.nysenate.gov/sites/default/files/styles/160x160/public/asc_headshot.jpg?itok=RHphZkr2,Democratic,ny,Senate,35
Michael DenDekker,/Users/patrick/nra_score_map/img/ny/034.jpg,http://assembly.state.ny.us/mem/pic/034.jpg,Democratic,ny,Assembly,34
Vivian Cook,/Users/patrick/nra_score_map/img/ny/032.jpg,http://assembly.state.ny.us/mem/pic/032.jpg,Democratic,ny,Assembly,32
Brian Miller,/Users/patrick/nra_score_map/img/ny/101.jpg,http://assembly.state.ny.us/mem/pic/101.jpg,Republican,ny,Assembly,101
John Mikulin,/Users/patrick/nra_score_map/img/ny/017.jpg,http://assembly.state.ny.us/mem/pic/017.jpg,Republican,ny,Assembly,17
Rebecca Seawright,/Users/patrick/nra_score_map/img/ny/076.jpg,http://assembly.state.ny.us/mem/pic/076.jpg,Democratic,ny,Assembly,76
Carl Heastie,/Users/patrick/nra_score_map/img/ny/083.jpg,http://assembly.state.ny.us/mem/pic/083.jpg,Democratic,ny,Assembly,83
Rich Funke,/Users/patrick/nra_score_map/img/ny/%2811-17-14%29%20Funke-015.jpg?itok=IwGtEQ5j,https://www.nysenate.gov/sites/default/files/styles/160x160/public/%2811-17-14%29%20Funke-015.jpg?itok=IwGtEQ5j,Republican,ny,Senate,55
Tremaine Wright,/Users/patrick/nra_score_map/img/ny/056.jpg,http://assembly.state.ny.us/mem/pic/056.jpg,Democratic,ny,Assembly,56
Sandy Galef,/Users/patrick/nra_score_map/img/ny/095.jpg,http://assembly.state.ny.us/mem/pic/095.jpg,Democratic,ny,Assembly,95
Aravella Simotas,/Users/patrick/nra_score_map/img/ny/036.jpg,http://assembly.state.ny.us/mem/pic/036.jpg,Democratic,ny,Assembly,36
Angelo Morinello,/Users/patrick/nra_score_map/img/ny/145.jpg,http://assembly.state.ny.us/mem/pic/145.jpg,Republican,ny,Assembly,145
Félix Ortiz,/Users/patrick/nra_score_map/img/ny/051.jpg,http://assembly.state.ny.us/mem/pic/051.jpg,Democratic,ny,Assembly,51
Diane J. Savino,/Users/patrick/nra_score_map/img/ny/hs.jpg?itok=G6FGkXzp,https://www.nysenate.gov/sites/default/files/styles/160x160/public/hs.jpg?itok=G6FGkXzp,Democratic,ny,Senate,23
Crystal Peoples-Stokes,/Users/patrick/nra_score_map/img/ny/141.jpg,http://assembly.state.ny.us/mem/pic/141.jpg,Democratic,ny,Assembly,141
J. Gary Pretlow,/Users/patrick/nra_score_map/img/ny/089.jpg,http://assembly.state.ny.us/mem/pic/089.jpg,Democratic,ny,Assembly,89
Kimberly Jean-Pierre,/Users/patrick/nra_score_map/img/ny/011.jpg,http://assembly.state.ny.us/mem/pic/011.jpg,Democratic,ny,Assembly,11
Anthony D'Urso,/Users/patrick/nra_score_map/img/ny/016.jpg,http://assembly.state.ny.us/mem/pic/016.jpg,Democratic,ny,Assembly,16
Liz Krueger,/Users/patrick/nra_score_map/img/ny/%2803-05-09%29%20Liz%20Krueger8x10HS-002.jpg?itok=Uhcv13n6,https://www.nysenate.gov/sites/default/files/styles/160x160/public/%2803-05-09%29%20Liz%20Krueger8x10HS-002.jpg?itok=Uhcv13n6,Democratic,ny,Senate,28
David Gantt,/Users/patrick/nra_score_map/img/ny/137.jpg,http://assembly.state.ny.us/mem/pic/137.jpg,Democratic,ny,Assembly,137
Yuh-Line Niou,/Users/patrick/nra_score_map/img/ny/065.jpg,http://assembly.state.ny.us/mem/pic/065.jpg,Democratic,ny,Assembly,65
Carmen Arroyo,/Users/patrick/nra_score_map/img/ny/084.jpg,http://assembly.state.ny.us/mem/pic/084.jpg,Democratic,ny,Assembly,84
David Buchwald,/Users/patrick/nra_score_map/img/ny/093.jpg,http://assembly.state.ny.us/mem/pic/093.jpg,Democratic,ny,Assembly,93
Michael Gianaris,/Users/patrick/nra_score_map/img/ny/hs_0.jpg?itok=UftmYEIO,https://www.nysenate.gov/sites/default/files/styles/160x160/public/hs_0.jpg?itok=UftmYEIO,Democratic,ny,Senate,12
Clifford Crouch,/Users/patrick/nra_score_map/img/ny/122.jpg,http://assembly.state.ny.us/mem/pic/122.jpg,Republican,ny,Assembly,122
David DiPietro,/Users/patrick/nra_score_map/img/ny/147.jpg,http://assembly.state.ny.us/mem/pic/147.jpg,Republican,ny,Assembly,147
Robin Schimminger,/Users/patrick/nra_score_map/img/ny/140.jpg,http://assembly.state.ny.us/mem/pic/140.jpg,Democratic,ny,Assembly,140
Daniel Rosenthal,/Users/patrick/nra_score_map/img/ny/027.jpg,http://assembly.state.ny.us/mem/pic/027.jpg,Democratic,ny,Assembly,27
Brian Barnwell,/Users/patrick/nra_score_map/img/ny/030.jpg,http://assembly.state.ny.us/mem/pic/030.jpg,Democratic,ny,Assembly,30
Dan Quart,/Users/patrick/nra_score_map/img/ny/073.jpg,http://assembly.state.ny.us/mem/pic/073.jpg,Democratic,ny,Assembly,73
Pamela Hunter,/Users/patrick/nra_score_map/img/ny/128.jpg,http://assembly.state.ny.us/mem/pic/128.jpg,Democratic,ny,Assembly,128
Sue Serino,/Users/patrick/nra_score_map/img/ny/%2811-17-14%29%20Serino-075.jpg?itok=lq-v-yoF,https://www.nysenate.gov/sites/default/files/styles/160x160/public/%2811-17-14%29%20Serino-075.jpg?itok=lq-v-yoF,Republican,ny,Senate,41
Harvey Epstein,/Users/patrick/nra_score_map/img/ny/074.jpg,http://assembly.state.ny.us/mem/pic/074.jpg,Democratic,ny,Assembly,74
Patrick M. Gallivan,/Users/patrick/nra_score_map/img/ny/09-15-16_gallivan-hs-012a.jpg?itok=6Ayxm7iL,https://www.nysenate.gov/sites/default/files/styles/160x160/public/09-15-16_gallivan-hs-012a.jpg?itok=6Ayxm7iL,Republican,ny,Senate,59
Sean Ryan,/Users/patrick/nra_score_map/img/ny/149.jpg,http://assembly.state.ny.us/mem/pic/149.jpg,Democratic,ny,Assembly,149
Kevin Byrne,/Users/patrick/nra_score_map/img/ny/094.jpg,http://assembly.state.ny.us/mem/pic/094.jpg,Republican,ny,Assembly,94
Marcos Crespo,/Users/patrick/nra_score_map/img/ny/085.jpg,http://assembly.state.ny.us/mem/pic/085.jpg,Democratic,ny,Assembly,85
Edward Braunstein,/Users/patrick/nra_score_map/img/ny/026.jpg,http://assembly.state.ny.us/mem/pic/026.jpg,Democratic,ny,Assembly,26
Kenneth P. LaValle,/Users/patrick/nra_score_map/img/ny/lavalle.jpg?itok=tiKT0R3G,https://www.nysenate.gov/sites/default/files/styles/160x160/public/lavalle.jpg?itok=tiKT0R3G,Republican,ny,Senate,1
Michael Cusick,/Users/patrick/nra_score_map/img/ny/063.jpg,http://assembly.state.ny.us/mem/pic/063.jpg,Democratic,ny,Assembly,63
"George A. Amedore, Jr.",/Users/patrick/nra_score_map/img/ny/%2811-17-14%29%20Amedore-045.jpg?itok=sHHpdcCf,https://www.nysenate.gov/sites/default/files/styles/160x160/public/%2811-17-14%29%20Amedore-045.jpg?itok=sHHpdcCf,Republican,ny,Senate,46
Michael Benedetto,/Users/patrick/nra_score_map/img/ny/082.jpg,http://assembly.state.ny.us/mem/pic/082.jpg,Democratic,ny,Assembly,82
Alicia Hyndman,/Users/patrick/nra_score_map/img/ny/029.jpg,http://assembly.state.ny.us/mem/pic/029.jpg,Democratic,ny,Assembly,29
Charles Lavine,/Users/patrick/nra_score_map/img/ny/013.jpg,http://assembly.state.ny.us/mem/pic/013.jpg,Democratic,ny,Assembly,13
Betty Little,/Users/patrick/nra_score_map/img/ny/24Little.jpg?itok=PIco8zzr,https://www.nysenate.gov/sites/default/files/styles/160x160/public/24Little.jpg?itok=PIco8zzr,Republican,ny,Senate,45
Victor Pichardo,/Users/patrick/nra_score_map/img/ny/086.jpg,http://assembly.state.ny.us/mem/pic/086.jpg,Democratic,ny,Assembly,86
Phil Ramos,/Users/patrick/nra_score_map/img/ny/006.jpg,http://assembly.state.ny.us/mem/pic/006.jpg,Democratic,ny,Assembly,6
Clyde Vanel,/Users/patrick/nra_score_map/img/ny/033.jpg,http://assembly.state.ny.us/mem/pic/033.jpg,Democratic,ny,Assembly,33
Michael Montesano,/Users/patrick/nra_score_map/img/ny/015.jpg,http://assembly.state.ny.us/mem/pic/015.jpg,Republican,ny,Assembly,15
Mark Johns,/Users/patrick/nra_score_map/img/ny/135.jpg,http://assembly.state.ny.us/mem/pic/135.jpg,Republican,ny,Assembly,135
Ken Blankenbush,/Users/patrick/nra_score_map/img/ny/117.jpg,http://assembly.state.ny.us/mem/pic/117.jpg,Republican,ny,Assembly,117
Kieran Michael Lalor,/Users/patrick/nra_score_map/img/ny/105.jpg,http://assembly.state.ny.us/mem/pic/105.jpg,Republican,ny,Assembly,105
Andrew J. Lanza,/Users/patrick/nra_score_map/img/ny/%2801-23-07%29%20Lanza-HS-029-8x10.jpg?itok=uv7iqzwV,https://www.nysenate.gov/sites/default/files/styles/160x160/public/%2801-23-07%29%20Lanza-HS-029-8x10.jpg?itok=uv7iqzwV,Republican,ny,Senate,24
Brian Kavanagh,/Users/patrick/nra_score_map/img/ny/briankavanaghsenatorspage.jpg?itok=VBk-Tnd3,https://www.nysenate.gov/sites/default/files/styles/160x160/public/briankavanaghsenatorspage.jpg?itok=VBk-Tnd3,Democratic,ny,Senate,26
Thomas F. O'Mara,/Users/patrick/nra_score_map/img/ny/02-10-15_official_hs_omara-hs-040_0.jpg?itok=0S6A6rmV,https://www.nysenate.gov/sites/default/files/styles/160x160/public/02-10-15_official_hs_omara-hs-040_0.jpg?itok=0S6A6rmV,Republican,ny,Senate,58
Robert G. Ortt,/Users/patrick/nra_score_map/img/ny/%2803-19-15%29%20Ortt-HS-057.jpg?itok=k0cugWta,https://www.nysenate.gov/sites/default/files/styles/160x160/public/%2803-19-15%29%20Ortt-HS-057.jpg?itok=k0cugWta,Republican,ny,Senate,62
Patricia Fahy,/Users/patrick/nra_score_map/img/ny/109.jpg,http://assembly.state.ny.us/mem/pic/109.jpg,Democratic,ny,Assembly,109
Luis R. Sepúlveda,/Users/patrick/nra_score_map/img/ny/hssepulveda2.jpg?itok=WvXJvenH,https://www.nysenate.gov/sites/default/files/styles/160x160/public/hssepulveda2.jpg?itok=WvXJvenH,Democratic,ny,Senate,32
