name,image_filepath,original_image_url,party,state,chamber,district
Dewayne Hill,/Users/patrick/nra_score_map/img/ga/HillDewayne4882.jpg,http://www.house.ga.gov/SiteCollectionImages/HillDewayne4882.jpg,Republican,ga,House,3
Matt Gurtler,/Users/patrick/nra_score_map/img/ga/GurtlerMatt4884.jpg,http://www.house.ga.gov/SiteCollectionImages/GurtlerMatt4884.jpg,Republican,ga,House,8
Marc Morris,/Users/patrick/nra_score_map/img/ga/MorrisMarc4912.jpg,http://www.house.ga.gov/SiteCollectionImages/MorrisMarc4912.jpg,Republican,ga,House,26
Spencer Frye,/Users/patrick/nra_score_map/img/ga/FryeSpencer819.jpg,http://www.house.ga.gov/SiteCollectionImages/FryeSpencer819.jpg,Democratic,ga,House,118
Carolyn Hugley,/Users/patrick/nra_score_map/img/ga/HugleyCarolyn133.jpg,http://www.house.ga.gov/SiteCollectionImages/HugleyCarolyn133.jpg,Democratic,ga,House,136
Bee Nguyen,/Users/patrick/nra_score_map/img/ga/NguyenBee4917.jpg,http://www.house.ga.gov/SiteCollectionImages/NguyenBee4917.jpg,Democratic,ga,House,89
Katie Dempsey,/Users/patrick/nra_score_map/img/ga/DempseyKatie92.jpg,http://www.house.ga.gov/SiteCollectionImages/DempseyKatie92.jpg,Republican,ga,House,13
James Burchett,/Users/patrick/nra_score_map/img/ga/BurchettJames4967.jpg,http://www.house.ga.gov/SiteCollectionImages/BurchettJames4967.jpg,Republican,ga,House,176
Matt Barton,/Users/patrick/nra_score_map/img/ga/BartonMatt4966.jpg,http://www.house.ga.gov/SiteCollectionImages/BartonMatt4966.jpg,Republican,ga,House,5
Mike Cheokas,/Users/patrick/nra_score_map/img/ga/CheokasMike81.jpg,http://www.house.ga.gov/SiteCollectionImages/CheokasMike81.jpg,Republican,ga,House,138
