STATEFP,SLDUST,AFFGEOID,GEOID,NAME,LSAD,LSY,ALAND,AWATER,type
17,017,610U500US17017,17017,17,LU,2016,770415701,6899068,upper
17,056,610U500US17056,17056,56,LU,2016,741262621,50458179,upper
17,040,610U500US17040,17040,40,LU,2016,2197262440,15182507,upper
17,047,610U500US17047,17047,47,LU,2016,14064488475,251322179,upper
17,035,610U500US17035,17035,35,LU,2016,2508528681,16540570,upper
17,030,610U500US17030,17030,30,LU,2016,198232160,3599971,upper
17,034,610U500US17034,17034,34,LU,2016,358442613,4976848,upper
17,037,610U500US17037,17037,37,LU,2016,11113601452,121625083,upper
17,033,610U500US17033,17033,33,LU,2016,493239279,3338712,upper
17,058,610U500US17058,17058,58,LU,2016,8287386144,228959681,upper
17,057,610U500US17057,17057,57,LU,2016,714382456,20370263,upper
17,038,610U500US17038,17038,38,LU,2016,4831361114,118720213,upper
17,015,610U500US17015,17015,15,LU,2016,267043087,1790640,upper
17,024,610U500US17024,17024,24,LU,2016,165727431,3174429,upper
17,041,610U500US17041,17041,41,LU,2016,274851289,5700285,upper
17,022,610U500US17022,17022,22,LU,2016,139858419,2302810,upper
17,029,610U500US17029,17029,29,LU,2016,204105779,1211286,upper
17,045,610U500US17045,17045,45,LU,2016,9269521623,76848478,upper
17,026,610U500US17026,17026,26,LU,2016,540726977,21251125,upper
17,023,610U500US17023,17023,23,LU,2016,185664300,5579812,upper
17,018,610U500US17018,17018,18,LU,2016,171572046,5919037,upper
17,043,610U500US17043,17043,43,LU,2016,438165292,11683182,upper
17,059,610U500US17059,17059,59,LU,2016,9660583739,264197216,upper
17,004,610U500US17004,17004,4,LU,2016,91416896,29623,upper
17,013,610U500US17013,17013,13,LU,2016,48043241,16084155,upper
17,042,610U500US17042,17042,42,LU,2016,137331160,2645629,upper
17,008,610U500US17008,17008,8,LU,2016,76527320,3028,upper
17,006,610U500US17006,17006,6,LU,2016,26193290,763325,upper
17,039,610U500US17039,17039,39,LU,2016,124153690,683430,upper
17,053,610U500US17053,17053,53,LU,2016,10171873404,17737241,upper
17,011,610U500US17011,17011,11,LU,2016,70705348,1603715,upper
17,054,610U500US17054,17054,54,LU,2016,8476035507,131105298,upper
17,020,610U500US17020,17020,20,LU,2016,26640166,12902,upper
17,019,610U500US17019,17019,19,LU,2016,316567421,963308,upper
17,025,610U500US17025,17025,25,LU,2016,589457039,9950325,upper
17,051,610U500US17051,17051,51,LU,2016,11442130151,83354808,upper
17,046,610U500US17046,17046,46,LU,2016,1740360382,67882827,upper
17,001,610U500US17001,17001,1,LU,2016,42727302,643025,upper
17,010,610U500US17010,17010,10,LU,2016,75535513,187522,upper
17,005,610U500US17005,17005,5,LU,2016,49869572,459454,upper
17,052,610U500US17052,17052,52,LU,2016,1896146270,8026851,upper
17,007,610U500US17007,17007,7,LU,2016,22552899,58619,upper
17,009,610U500US17009,17009,9,LU,2016,132851884,1191915,upper
17,002,610U500US17002,17002,2,LU,2016,28993332,42315,upper
17,003,610U500US17003,17003,3,LU,2016,44467455,374300,upper
17,036,610U500US17036,17036,36,LU,2016,2870770310,150524330,upper
17,049,610U500US17049,17049,49,LU,2016,293849464,7526302,upper
17,021,610U500US17021,17021,21,LU,2016,202669677,5068375,upper
17,027,610U500US17027,17027,27,LU,2016,153255643,1464558,upper
17,044,610U500US17044,17044,44,LU,2016,5291937217,15308718,upper
17,032,610U500US17032,17032,32,LU,2016,1469699964,49420401,upper
17,012,610U500US17012,17012,12,LU,2016,71998876,505120,upper
18,049,610U500US18049,18049,49,LU,2016,2220269349,52689156,upper
18,047,610U500US18047,18047,47,LU,2016,6035002935,73062588,upper
18,045,610U500US18045,18045,45,LU,2016,3208252756,27913241,upper
18,023,610U500US18023,18023,23,LU,2016,5579363275,34091551,upper
18,007,610U500US18007,18007,7,LU,2016,4052702125,21572289,upper
18,039,610U500US18039,18039,39,LU,2016,6415123969,68229267,upper
18,044,610U500US18044,18044,44,LU,2016,3555994197,65410588,upper
18,022,610U500US18022,18022,22,LU,2016,931101219,5780218,upper
18,010,610U500US18010,18010,10,LU,2016,103377129,1570537,upper
18,035,610U500US18035,18035,35,LU,2016,382112269,1829694,upper
18,024,610U500US18024,18024,24,LU,2016,1612683018,6928823,upper
18,043,610U500US18043,18043,43,LU,2016,4004182054,17754469,upper
18,021,610U500US18021,18021,21,LU,2016,2277451289,7467503,upper
18,016,610U500US18016,18016,16,LU,2016,687732564,1148575,upper
18,033,610U500US18033,18033,33,LU,2016,103928380,1060381,upper
18,017,610U500US18017,18017,17,LU,2016,2853738137,38206907,upper
18,020,610U500US18020,18020,20,LU,2016,402125963,8216324,upper
18,050,610U500US18050,18050,50,LU,2016,425045079,5618938,upper
18,040,610U500US18040,18040,40,LU,2016,762557795,13242437,upper
18,019,610U500US18019,18019,19,LU,2016,4076648742,14904007,upper
18,012,610U500US18012,18012,12,LU,2016,932852702,23350239,upper
18,001,610U500US18001,18001,1,LU,2016,120139529,456947,upper
18,013,610U500US18013,18013,13,LU,2016,3123634895,72171098,upper
18,030,610U500US18030,18030,30,LU,2016,151776019,4226951,upper
18,026,610U500US18026,18026,26,LU,2016,2024561194,10241374,upper
18,014,610U500US18014,18014,14,LU,2016,1587191085,6890749,upper
18,028,610U500US18028,18028,28,LU,2016,1253259033,4312458,upper
18,042,610U500US18042,18042,42,LU,2016,3536459469,10935458,upper
18,015,610U500US18015,18015,15,LU,2016,186104301,413212,upper
18,004,610U500US18004,18004,4,LU,2016,621423444,290716081,upper
18,038,610U500US18038,18038,38,LU,2016,1413455644,22123472,upper
18,011,610U500US18011,18011,11,LU,2016,267371508,7817866,upper
18,032,610U500US18032,18032,32,LU,2016,209946344,199096,upper
18,018,610U500US18018,18018,18,LU,2016,4479069544,49163954,upper
18,046,610U500US18046,18046,46,LU,2016,446370653,3486031,upper
18,048,610U500US18048,18048,48,LU,2016,4440084732,71806479,upper
18,037,610U500US18037,18037,37,LU,2016,2028840585,23333648,upper
18,036,610U500US18036,18036,36,LU,2016,145684678,1787338,upper
18,008,610U500US18008,18008,8,LU,2016,2108339175,19647706,upper
18,003,610U500US18003,18003,3,LU,2016,239898193,305910306,upper
18,031,610U500US18031,18031,31,LU,2016,179464897,9170973,upper
18,002,610U500US18002,18002,2,LU,2016,181435349,17322148,upper
18,029,610U500US18029,18029,29,LU,2016,207941056,7721791,upper
18,005,610U500US18005,18005,5,LU,2016,3429780702,15839182,upper
18,009,610U500US18009,18009,9,LU,2016,1956600284,35860491,upper
18,025,610U500US18025,18025,25,LU,2016,523366758,6781641,upper
18,027,610U500US18027,18027,27,LU,2016,3510321833,36294684,upper
18,034,610U500US18034,18034,34,LU,2016,92942175,518229,upper
18,041,610U500US18041,18041,41,LU,2016,856323517,2476921,upper
18,006,610U500US18006,18006,6,LU,2016,2843733651,11867661,upper
19,015,610U500US19015,19015,15,LU,2016,2018444563,10397350,upper
19,011,610U500US19011,19011,11,LU,2016,5654806346,26648063,upper
19,028,610U500US19028,19028,28,LU,2016,5891550986,88897367,upper
19,044,610U500US19044,19044,44,LU,2016,2870151776,89385250,upper
19,037,610U500US19037,19037,37,LU,2016,1983473342,21803055,upper
19,046,610U500US19046,19046,46,LU,2016,903994326,17694749,upper
19,029,610U500US19029,19029,29,LU,2016,4127324459,54664869,upper
19,033,610U500US19033,19033,33,LU,2016,68816921,2337988,upper
19,039,610U500US19039,19039,39,LU,2016,3735030465,12808849,upper
19,040,610U500US19040,19040,40,LU,2016,4619005535,63804619,upper
19,003,610U500US19003,19003,3,LU,2016,3190274769,12145466,upper
19,002,610U500US19002,19002,2,LU,2016,5335589543,3766604,upper
19,014,610U500US19014,19014,14,LU,2016,6673291169,59493418,upper
19,032,610U500US19032,19032,32,LU,2016,3699823678,18038174,upper
19,017,610U500US19017,19017,17,LU,2016,75445474,3852583,upper
19,026,610U500US19026,19026,26,LU,2016,6957072904,12422355,upper
19,027,610U500US19027,19027,27,LU,2016,3558280929,22210229,upper
19,047,610U500US19047,19047,47,LU,2016,109778909,5205953,upper
19,023,610U500US19023,19023,23,LU,2016,288589856,571576,upper
19,013,610U500US19013,19013,13,LU,2016,2912179274,11939702,upper
19,035,610U500US19035,19035,35,LU,2016,294644655,1978440,upper
19,018,610U500US19018,19018,18,LU,2016,37402701,834312,upper
19,045,610U500US19045,19045,45,LU,2016,96665975,7955698,upper
19,038,610U500US19038,19038,38,LU,2016,4888962826,11425222,upper
19,024,610U500US19024,19024,24,LU,2016,5170103823,16052761,upper
19,021,610U500US19021,19021,21,LU,2016,118711312,3301933,upper
19,016,610U500US19016,19016,16,LU,2016,66493992,1288582,upper
19,006,610U500US19006,19006,6,LU,2016,6340364670,26144664,upper
19,043,610U500US19043,19043,43,LU,2016,71430357,819583,upper
19,049,610U500US19049,19049,49,LU,2016,2252007540,51877546,upper
19,025,610U500US19025,19025,25,LU,2016,4359838261,4661235,upper
19,022,610U500US19022,19022,22,LU,2016,105920008,481318,upper
19,008,610U500US19008,19008,8,LU,2016,99831022,7243984,upper
19,019,610U500US19019,19019,19,LU,2016,341045709,3803785,upper
19,010,610U500US19010,19010,10,LU,2016,4898647172,32331315,upper
19,004,610U500US19004,19004,4,LU,2016,7564134237,34473579,upper
19,009,610U500US19009,19009,9,LU,2016,8103573974,30669240,upper
19,005,610U500US19005,19005,5,LU,2016,5398134246,15846685,upper
19,050,610U500US19050,19050,50,LU,2016,111152126,4194997,upper
19,030,610U500US19030,19030,30,LU,2016,342507808,3046419,upper
19,007,610U500US19007,19007,7,LU,2016,193123877,1756369,upper
19,034,610U500US19034,19034,34,LU,2016,231237068,2614104,upper
19,012,610U500US19012,19012,12,LU,2016,7705214703,42209849,upper
19,041,610U500US19041,19041,41,LU,2016,3885231667,30304393,upper
19,048,610U500US19048,19048,48,LU,2016,3603204200,18458644,upper
19,042,610U500US19042,19042,42,LU,2016,3115311323,65190841,upper
19,036,610U500US19036,19036,36,LU,2016,3510284317,6289615,upper
19,001,610U500US19001,19001,1,LU,2016,6469671203,91190047,upper
19,020,610U500US19020,19020,20,LU,2016,170616888,17026937,upper
19,031,610U500US19031,19031,31,LU,2016,445765251,9733366,upper
20,013,610U500US20013,20013,13,LU,2016,3667107671,27731429,upper
20,014,610U500US20014,20014,14,LU,2016,16167461222,209380594,upper
20,036,610U500US20036,20036,36,LU,2016,25455369354,168598259,upper
20,022,610U500US20022,20022,22,LU,2016,3445905367,101661350,upper
20,017,610U500US20017,20017,17,LU,2016,3954109915,34798515,upper
20,040,610U500US20040,20040,40,LU,2016,33647512634,44144011,upper
20,019,610U500US20019,20019,19,LU,2016,2793635265,82625117,upper
20,001,610U500US20001,20001,1,LU,2016,10551993593,88891701,upper
20,012,610U500US20012,20012,12,LU,2016,7531474906,83853290,upper
20,008,610U500US20008,20008,8,LU,2016,52892144,184792,upper
20,009,610U500US20009,20009,9,LU,2016,397687929,7452584,upper
20,028,610U500US20028,20028,28,LU,2016,89980745,2666482,upper
20,039,610U500US20039,20039,39,LU,2016,20605057669,8837327,upper
20,037,610U500US20037,20037,37,LU,2016,1262038006,33302369,upper
20,003,610U500US20003,20003,3,LU,2016,1566311304,19442039,upper
20,015,610U500US20015,20015,15,LU,2016,4534619295,53081833,upper
20,021,610U500US20021,20021,21,LU,2016,101610620,962082,upper
20,029,610U500US20029,20029,29,LU,2016,61980839,928783,upper
20,023,610U500US20023,20023,23,LU,2016,53522197,222211,upper
20,038,610U500US20038,20038,38,LU,2016,12721684899,16150166,upper
20,024,610U500US20024,20024,24,LU,2016,2923651593,9424881,upper
20,016,610U500US20016,20016,16,LU,2016,971908977,4013214,upper
20,018,610U500US20018,20018,18,LU,2016,1275765442,24482620,upper
20,027,610U500US20027,20027,27,LU,2016,315025965,5396911,upper
20,034,610U500US20034,20034,34,LU,2016,4358667092,50644386,upper
20,006,610U500US20006,20006,6,LU,2016,134289797,3817653,upper
20,020,610U500US20020,20020,20,LU,2016,1121666288,10594886,upper
20,026,610U500US20026,20026,26,LU,2016,883155513,9036508,upper
20,007,610U500US20007,20007,7,LU,2016,55622764,79033,upper
20,033,610U500US20033,20033,33,LU,2016,22117170182,29707213,upper
20,004,610U500US20004,20004,4,LU,2016,103247190,3492247,upper
20,025,610U500US20025,20025,25,LU,2016,52888241,1156499,upper
20,035,610U500US20035,20035,35,LU,2016,12711425451,89871601,upper
20,002,610U500US20002,20002,2,LU,2016,1419597231,65367691,upper
20,011,610U500US20011,20011,11,LU,2016,79394139,686611,upper
20,010,610U500US20010,20010,10,LU,2016,120985894,3127257,upper
20,005,610U500US20005,20005,5,LU,2016,286681379,7248265,upper
20,032,610U500US20032,20032,32,LU,2016,12165856248,32846499,upper
20,030,610U500US20030,20030,30,LU,2016,79366082,705164,upper
20,031,610U500US20031,20031,31,LU,2016,1914838907,9711483,upper
21,027,610U500US21027,21027,27,LU,2016,5808027371,91349792,upper
21,014,610U500US21014,21014,14,LU,2016,3680819633,45063302,upper
21,001,610U500US21001,21001,1,LU,2016,5284229986,385398687,upper
21,006,610U500US21006,21006,6,LU,2016,5238080756,101220390,upper
21,034,610U500US21034,21034,34,LU,2016,2124015082,21028526,upper
21,021,610U500US21021,21021,21,LU,2016,4386391393,57711214,upper
21,019,610U500US21019,21019,19,LU,2016,89906211,414287,upper
21,038,610U500US21038,21038,38,LU,2016,879029332,9784812,upper
21,013,610U500US21013,21013,13,LU,2016,70689163,164805,upper
21,003,610U500US21003,21003,3,LU,2016,4258288758,36246624,upper
21,008,610U500US21008,21008,8,LU,2016,2327090349,85985603,upper
21,002,610U500US21002,21002,2,LU,2016,2554004216,245798902,upper
21,025,610U500US21025,21025,25,LU,2016,4977586339,37398699,upper
21,035,610U500US21035,21035,35,LU,2016,93425112,450101,upper
21,036,610U500US21036,21036,36,LU,2016,151949087,1889451,upper
21,007,610U500US21007,21007,7,LU,2016,2713923605,50292480,upper
21,031,610U500US21031,21031,31,LU,2016,5302699592,28404515,upper
21,029,610U500US21029,21029,29,LU,2016,4010884112,18464200,upper
21,033,610U500US21033,21033,33,LU,2016,80468030,13611233,upper
21,028,610U500US21028,21028,28,LU,2016,1509489577,11982562,upper
21,017,610U500US21017,21017,17,LU,2016,1679000548,20854108,upper
21,009,610U500US21009,21009,9,LU,2016,5105238954,75681485,upper
21,016,610U500US21016,21016,16,LU,2016,5989825230,235279957,upper
21,037,610U500US21037,21037,37,LU,2016,127354231,6622456,upper
21,023,610U500US21023,21023,23,LU,2016,133892929,6447593,upper
21,032,610U500US21032,21032,32,LU,2016,1402737947,15447169,upper
21,018,610U500US21018,21018,18,LU,2016,2366788101,38257723,upper
21,015,610U500US21015,21015,15,LU,2016,3034305564,64322391,upper
21,024,610U500US21024,21024,24,LU,2016,1642336035,41895467,upper
21,012,610U500US21012,21012,12,LU,2016,85745196,1733306,upper
21,011,610U500US21011,21011,11,LU,2016,637796403,26558591,upper
21,020,610U500US21020,21020,20,LU,2016,2573642744,64592973,upper
21,004,610U500US21004,21004,4,LU,2016,5514469486,252485154,upper
21,010,610U500US21010,21010,10,LU,2016,1666356365,24192011,upper
21,030,610U500US21030,21030,30,LU,2016,5600404276,37192338,upper
21,026,610U500US21026,21026,26,LU,2016,565650392,33935024,upper
21,005,610U500US21005,21005,5,LU,2016,6081971827,161558182,upper
21,022,610U500US21022,21022,22,LU,2016,2517578889,39015448,upper
22,017,610U500US22017,22017,17,LU,2016,6412100507,330884215,upper
22,025,610U500US22025,22025,25,LU,2016,6805327788,1736913708,upper
22,015,610U500US22015,22015,15,LU,2016,337107071,17652124,upper
22,012,610U500US22012,22012,12,LU,2016,3670711281,40445390,upper
22,004,610U500US22004,22004,4,LU,2016,66996728,2766335,upper
22,028,610U500US22028,22028,28,LU,2016,6030819207,111583301,upper
22,026,610U500US22026,22026,26,LU,2016,3680919278,955779191,upper
22,033,610U500US22033,22033,33,LU,2016,6956839244,152348636,upper
22,019,610U500US22019,22019,19,LU,2016,1463761747,825072083,upper
22,035,610U500US22035,22035,35,LU,2016,4512356451,55757898,upper
22,039,610U500US22039,22039,39,LU,2016,1314482848,124737915,upper
22,018,610U500US22018,22018,18,LU,2016,1320340095,136893903,upper
22,ZZZ,610U500US22ZZZ,22ZZZ,State Senate Districts not defined,00,2016,0,1171465691,upper
22,001,610U500US22001,22001,1,LU,2016,2972914519,7903968221,upper
22,031,610U500US22031,22031,31,LU,2016,9727062600,615515170,upper
22,029,610U500US22029,22029,29,LU,2016,2913890088,63799790,upper
22,021,610U500US22021,22021,21,LU,2016,3180335806,1594681031,upper
22,011,610U500US22011,22011,11,LU,2016,926879055,32117966,upper
22,014,610U500US22014,22014,14,LU,2016,162020692,14475803,upper
22,007,610U500US22007,22007,7,LU,2016,156553884,21524620,upper
22,009,610U500US22009,22009,9,LU,2016,50793495,3206731,upper
22,036,610U500US22036,22036,36,LU,2016,5439296381,152337926,upper
22,013,610U500US22013,22013,13,LU,2016,1067659244,3663107,upper
22,032,610U500US22032,22032,32,LU,2016,10616527435,463169942,upper
22,003,610U500US22003,22003,3,LU,2016,184650577,35512566,upper
22,008,610U500US22008,22008,8,LU,2016,1533181959,2103456331,upper
22,016,610U500US22016,22016,16,LU,2016,135352445,1373617,upper
22,006,610U500US22006,22006,6,LU,2016,1077672479,79657518,upper
22,022,610U500US22022,22022,22,LU,2016,3054578267,1235716108,upper
22,027,610U500US22027,22027,27,LU,2016,478534809,34330663,upper
22,024,610U500US22024,22024,24,LU,2016,1478033225,17748323,upper
22,020,610U500US22020,22020,20,LU,2016,4067694182,3148243707,upper
22,023,610U500US22023,22023,23,LU,2016,241091900,520405,upper
22,034,610U500US22034,22034,34,LU,2016,6515836481,270260047,upper
22,030,610U500US22030,22030,30,LU,2016,7973622253,75565002,upper
22,038,610U500US22038,22038,38,LU,2016,3152368830,64296400,upper
22,037,610U500US22037,22037,37,LU,2016,300166427,18635130,upper
22,002,610U500US22002,22002,2,LU,2016,1819858496,123868679,upper
22,010,610U500US22010,22010,10,LU,2016,67319373,4102918,upper
22,005,610U500US22005,22005,5,LU,2016,39145974,2365042,upper
23,034,610U500US23034,23034,34,LU,2016,646952706,76253096,upper
23,025,610U500US23025,23025,25,LU,2016,317275876,196162134,upper
23,018,610U500US23018,23018,18,LU,2016,4536995448,197844864,upper
23,032,610U500US23032,23032,32,LU,2016,410870472,156662742,upper
23,031,610U500US23031,23031,31,LU,2016,325999640,82729206,upper
23,033,610U500US23033,23033,33,LU,2016,731233689,22619358,upper
23,019,610U500US23019,23019,19,LU,2016,1390836498,149237270,upper
23,011,610U500US23011,23011,11,LU,2016,1890577548,318053597,upper
23,005,610U500US23005,23005,5,LU,2016,2173540289,156492024,upper
23,012,610U500US23012,23012,12,LU,2016,847172332,2014115189,upper
23,013,610U500US23013,23013,13,LU,2016,1290023193,629460494,upper
23,008,610U500US23008,23008,8,LU,2016,2542474834,216964827,upper
23,024,610U500US23024,23024,24,LU,2016,387712601,318791127,upper
23,003,610U500US23003,23003,3,LU,2016,9294607362,419921577,upper
23,030,610U500US23030,23030,30,LU,2016,328296031,9215706,upper
23,020,610U500US23020,23020,20,LU,2016,490194265,32071505,upper
23,014,610U500US23014,23014,14,LU,2016,588042839,52795955,upper
23,026,610U500US23026,23026,26,LU,2016,535418830,115815092,upper
23,017,610U500US23017,23017,17,LU,2016,4743818285,182904080,upper
23,027,610U500US23027,23027,27,LU,2016,26190094,123241320,upper
23,028,610U500US23028,23028,28,LU,2016,51735640,1204904,upper
23,035,610U500US23035,23035,35,LU,2016,361769911,382810404,upper
23,029,610U500US23029,23029,29,LU,2016,84769657,139319961,upper
23,010,610U500US23010,23010,10,LU,2016,1268933569,44576824,upper
23,002,610U500US23002,23002,2,LU,2016,9121905566,284463224,upper
23,022,610U500US23022,23022,22,LU,2016,753745798,57476141,upper
23,015,610U500US23015,23015,15,LU,2016,562533154,49681847,upper
23,016,610U500US23016,23016,16,LU,2016,584493735,13938195,upper
23,004,610U500US23004,23004,4,LU,2016,11693173989,1118777948,upper
23,021,610U500US23021,23021,21,LU,2016,88439118,3595481,upper
23,009,610U500US23009,23009,9,LU,2016,181640244,3293861,upper
23,007,610U500US23007,23007,7,LU,2016,2483507269,1511867614,upper
23,023,610U500US23023,23023,23,LU,2016,736674816,307720363,upper
23,001,610U500US23001,23001,1,LU,2016,11513644857,271207733,upper
23,006,610U500US23006,23006,6,LU,2016,6900608266,2086882908,upper
24,027,610U500US24027,24027,27,LU,2016,935750411,9239654,upper
24,024,610U500US24024,24024,24,LU,2016,91801408,461604,upper
24,010,610U500US24010,24010,10,LU,2016,264103454,5231066,upper
24,047,610U500US24047,24047,47,LU,2016,46712506,348562,upper
24,042,610U500US24042,24042,42,LU,2016,464053656,14975143,upper
24,015,610U500US24015,24015,15,LU,2016,475852906,22177735,upper
24,007,610U500US24007,24007,7,LU,2016,680453326,4834540,upper
24,006,610U500US24006,24006,6,LU,2016,116467317,979983,upper
24,014,610U500US24014,24014,14,LU,2016,337697754,3685769,upper
24,009,610U500US24009,24009,9,LU,2016,532775461,8069153,upper
24,019,610U500US24019,24019,19,LU,2016,111204873,1070498,upper
24,025,610U500US24025,24025,25,LU,2016,150823437,525392,upper
24,012,610U500US24012,24012,12,LU,2016,103471365,1002873,upper
24,003,610U500US24003,24003,3,LU,2016,370924120,6783966,upper
24,005,610U500US24005,24005,5,LU,2016,999197770,9245409,upper
24,044,610U500US24044,24044,44,LU,2016,67692513,474097,upper
24,001,610U500US24001,24001,1,LU,2016,3212185998,49323312,upper
24,036,610U500US24036,24036,36,LU,2016,2706518020,93540351,upper
24,034,610U500US24034,24034,34,LU,2016,326516621,49379002,upper
24,033,610U500US24033,24033,33,LU,2016,333947446,6614028,upper
24,004,610U500US24004,24004,4,LU,2016,1404678325,11435618,upper
24,029,610U500US24029,24029,29,LU,2016,1008323477,16720607,upper
24,020,610U500US24020,24020,20,LU,2016,49273405,126143,upper
24,043,610U500US24043,24043,43,LU,2016,29639499,332586,upper
24,002,610U500US24002,24002,2,LU,2016,748031261,12737036,upper
24,021,610U500US24021,24021,21,LU,2016,168678326,877178,upper
24,011,610U500US24011,24011,11,LU,2016,165849191,804874,upper
24,045,610U500US24045,24045,45,LU,2016,35266022,7780,upper
24,040,610U500US24040,24040,40,LU,2016,30362295,407382,upper
