name,image_filepath,original_image_url,party,state,chamber,district
Robert B. Jacquard,/Users/patrick/nra_score_map/img/ri/jacquard.jpg,http://www.rilin.state.ri.us/representatives/pictures/jacquard.jpg,Democratic,ri,House,17
Robert D. Phillips,/Users/patrick/nra_score_map/img/ri/phillips.jpg,http://www.rilin.state.ri.us/representatives/pictures/phillips.jpg,Democratic,ri,House,51
"Robert E. Craven, Sr.",/Users/patrick/nra_score_map/img/ri/craven.jpg,http://www.rilin.state.ri.us/representatives/pictures/craven.jpg,Democratic,ri,House,32
Robert J. Quattrocchi,/Users/patrick/nra_score_map/img/ri/quattrocchi.jpg,http://www.rilin.state.ri.us/representatives/Pictures/quattrocchi.jpg,Republican,ri,House,41
Roger A. Picard,/Users/patrick/nra_score_map/img/ri/picard.jpg,http://www.rilin.state.ri.us/Senators/Pictures/picard.jpg,Democratic,ri,Senate,20
Ryan W. Pearson,/Users/patrick/nra_score_map/img/ri/pearson.jpg,http://www.rilin.state.ri.us/Senators/Pictures/pearson.jpg,Democratic,ri,Senate,19
Samuel A. Azzinaro,/Users/patrick/nra_score_map/img/ri/azzinaro.jpg,http://www.rilin.state.ri.us/representatives/pictures/azzinaro.jpg,Democratic,ri,House,37
Sandra Cano,/Users/patrick/nra_score_map/img/ri/cano.jpg,http://www.rilin.state.ri.us/senators/Pictures/cano.jpg,Democratic,ri,Senate,8
Scott A. Slater,/Users/patrick/nra_score_map/img/ri/slater.jpg,http://www.rilin.state.ri.us/representatives/pictures/slater.jpg,Democratic,ri,House,10
Shelby Maldonado,/Users/patrick/nra_score_map/img/ri/maldonado.jpg,http://www.rilin.state.ri.us/representatives/pictures/maldonado.jpg,Democratic,ri,House,56
Sherry Roberts,/Users/patrick/nra_score_map/img/ri/roberts.jpg,http://www.rilin.state.ri.us/representatives/pictures/roberts.jpg,Republican,ri,House,29
Stephen M. Casey,/Users/patrick/nra_score_map/img/ri/casey.jpg,http://www.rilin.state.ri.us/representatives/pictures/casey.jpg,Democratic,ri,House,50
Stephen R. Archambault,/Users/patrick/nra_score_map/img/ri/archambault.jpg,http://www.rilin.state.ri.us/Senators/Pictures/archambault.jpg,Democratic,ri,Senate,22
Stephen R. Ucci,/Users/patrick/nra_score_map/img/ri/ucci.jpg,http://www.rilin.state.ri.us/representatives/pictures/ucci.jpg,Democratic,ri,House,42
Susan R. Donovan,/Users/patrick/nra_score_map/img/ri/donovan.jpg,http://www.rilin.state.ri.us/representatives/Pictures/donovan.jpg,Democratic,ri,House,69
Teresa Ann Tanzi,/Users/patrick/nra_score_map/img/ri/tanzi.jpg,http://www.rilin.state.ri.us/representatives/pictures/tanzi.jpg,Democratic,ri,House,34
Thomas J. Paolino,/Users/patrick/nra_score_map/img/ri/paolino.jpg,http://www.rilin.state.ri.us/senators/pictures/paolino.jpg,Republican,ri,Senate,17
V. Susan Sosnowski,/Users/patrick/nra_score_map/img/ri/sosnowski.jpg,http://www.rilin.state.ri.us/Senators/Pictures/sosnowski.jpg,Democratic,ri,Senate,37
"Walter S. Felag, Jr.",/Users/patrick/nra_score_map/img/ri/felag.jpg,http://www.rilin.state.ri.us/Senators/Pictures/felag.jpg,Democratic,ri,Senate,10
"William J. Conley, Jr.",/Users/patrick/nra_score_map/img/ri/conley.jpg,http://www.rilin.state.ri.us/Senators/Pictures/conley.jpg,Democratic,ri,Senate,18
William W.O'Brien,/Users/patrick/nra_score_map/img/ri/o'brien.jpg,http://www.rilin.state.ri.us/representatives/pictures/o'brien.jpg,Democratic,ri,House,54
